pos_id	gene_name	gene_peak_link	h3k27ac	peak_log2fc	avg_replicate_cpm	rna_log2fc	rna_padj	tfs_bound	h3k27ac_au_enriched
chr5:32193451-32194200	GOLPH3	hichip	TRUE	-0.4743567448058023	9.757689987957955	0.187531945319568	3.8966837067344e-4	NA	NA
chr5:40733851-40734600	TTC33	hichip	TRUE	-0.626725917117192	5.5197061231295566	0.101088262425649	0.30813107320265504	Arid3a_MA0151.1,ASCL1_MA1100.3,Ascl2_MA0816.1,Bcl11B_MA1989.2,Bhlha15_MA1472.3,BHLHE22_MA1635.2,Elf5_MA0136.4,ERFHOXB13_MA1937.2,ETV2HOXB13_MA1943.2,ETV5DRGX_MA1944.2,EWSR1-FLI1_MA0149.1,HNF1A_MA0046.3,HNF1B_MA0153.2,IKZF2_MA2326.1,Lhx3_MA0135.2,MSC_MA0665.1,MYB_MA0100.4,MYF5_MA1641.2,MYOD1_MA0499.3,MYOG_MA0500.3,Neurod2_MA1993.2,NHLH1_MA0048.3,NR5A1_MA1540.3,Olig2_MA1997.2,POU1F1_MA0784.3,POU2F2_MA0507.3,Ptf1A_MA1619.2,Runx1_MA0002.3,RUNX2_MA0511.2,Tcf12_MA0521.3,Tcf21_MA0832.2,Twist2_MA0633.3,ZBTB18_MA0698.2,ZKSCAN1_MA1585.2,ZNF189_MA1725.2,ZNF449_MA1656.2,ZNF708_MA1730.2	TRUE
chr5:40733851-40734600	RPL37	hichip	TRUE	-0.626725917117192	5.5197061231295566	0.0181735949592223	0.7592045592364849	Arid3a_MA0151.1,ASCL1_MA1100.3,Ascl2_MA0816.1,Bcl11B_MA1989.2,Bhlha15_MA1472.3,BHLHE22_MA1635.2,Elf5_MA0136.4,ERFHOXB13_MA1937.2,ETV2HOXB13_MA1943.2,ETV5DRGX_MA1944.2,EWSR1-FLI1_MA0149.1,HNF1A_MA0046.3,HNF1B_MA0153.2,IKZF2_MA2326.1,Lhx3_MA0135.2,MSC_MA0665.1,MYB_MA0100.4,MYF5_MA1641.2,MYOD1_MA0499.3,MYOG_MA0500.3,Neurod2_MA1993.2,NHLH1_MA0048.3,NR5A1_MA1540.3,Olig2_MA1997.2,POU1F1_MA0784.3,POU2F2_MA0507.3,Ptf1A_MA1619.2,Runx1_MA0002.3,RUNX2_MA0511.2,Tcf12_MA0521.3,Tcf21_MA0832.2,Twist2_MA0633.3,ZBTB18_MA0698.2,ZKSCAN1_MA1585.2,ZNF189_MA1725.2,ZNF449_MA1656.2,ZNF708_MA1730.2	TRUE
chr5:74499301-74499900	ENC1	hichip	TRUE	-1.1411489865730384	1.294966570406176	0.0538959712225804	0.305394522943119	NA	NA
chr5:74499301-74499900	HEXB	hichip	TRUE	-1.1411489865730384	1.294966570406176	0.35420334848457297	4.26770528391811e-6	NA	NA
chr5:81842851-81843150	SSBP2	hichip	TRUE	-0.7229377052274395	1.3505910154692162	-0.0997277315930027	0.611316131756337	NA	NA
chr5:91162501-91163400	ARRDC3	hichip	TRUE	-0.4229297161740567	5.689203830665317	0.107969471947269	0.0866319304652673	NA	TRUE
chr5:97140301-97140900	ERAP2	hichip	TRUE	-0.30439751877236265	7.6450336039923075	0.0719034106492691	0.360387926298345	NA	TRUE
chr5:97140301-97140900	LNPEP	hichip	TRUE	-0.30439751877236265	7.6450336039923075	-0.430993340261376	5.6843143846624e-4	NA	TRUE
chr5:124599151-124600050	ZNF608	hichip	TRUE	-0.7384130959016418	4.998258272261528	-0.65702528973412	8.44936051379895e-10	Arid3a_MA0151.1,ATOH7_MA1468.1,EHF_MA0598.4,ELF3_MA0640.3,Elf5_MA0136.4,EOMES_MA0800.2,ERFFOXI1_MA1935.2,ERFFOXO1_MA1936.2,ETV5FOXO1_MA1947.2,FIGLA_MA0820.2,FLI1FOXI1_MA1950.2,FOXD2_MA0847.4,FOXE1_MA1487.3,FOXO1ELK1_MA1954.2,FOXO1ELK3_MA1955.2,FOXO1FLI1_MA1956.2,GATA1_MA0035.5,HAND2_MA1638.2,IKZF2_MA2326.1,MEIS1_MA0498.3,MEIS3_MA0775.2,MNX1_MA0707.3,MYF6_MA0667.1,NEUROD1_MA1109.2,Neurod2_MA0668.3,NEUROG2_MA0669.1,OSR1_MA1542.2,PKNOX2_MA0783.1,Ptf1A_MA1618.2,Runx1_MA0002.3,SIX2_MA1119.2,Spi1_MA0080.7,SPIB_MA0081.3,TAL1TCF3_MA0091.2,TBR1_MA0802.2,TBX15_MA0803.1,TBX18_MA1565.2,TBX1_MA0805.1,TBX21_MA0690.3,TBX2_MA0688.2,TBX3_MA1566.3,TBX4_MA0806.1,TBX5_MA0807.1,Tbx6_MA1567.3,Tcf21_MA0832.2,TEAD1_MA0090.4,TEAD2_MA1121.2,TEAD3_MA0808.1,TEAD4_MA0809.3,TGIF1_MA0796.1,TGIF2LX_MA1571.1,TGIF2LY_MA1572.1,TGIF2_MA0797.1,TWIST1_MA1123.3,USF1_MA0093.4,ZEB1_MA0103.4,ZNF213_MA2121.1	NA
chr5:124921801-124923450	ZNF608	hichip	TRUE	-1.6552095389341435	4.055060052871225	-0.65702528973412	8.44936051379895e-10	NA	TRUE
chr5:125409151-125410350	ZNF608	hichip	TRUE	-1.2573022900746544	3.648326107888488	-0.65702528973412	8.44936051379895e-10	NA	NA
chr5:137624701-137625450	HNRNPA0	hichip	TRUE	-0.4261839419098849	8.628951878199807	-0.541899925649606	6.236732654313639e-11	NA	TRUE
chr5:137624701-137625450	KLHL3	hichip	TRUE	-0.4261839419098849	8.628951878199807	-0.194582712388623	0.0507080852481696	NA	TRUE
chr5:140219251-140220000	CYSTM1	hichip	TRUE	-0.5477844042851275	8.641191218490631	1.10993475661884	2.8881492343676603e-11	Arid3a_MA0151.1,ARNTHIF1A_MA0259.2,Arx_MA0874.2,BARX1_MA0875.2,BSX_MA0876.2,CEBPD_MA0836.3,DLX1_MA0879.3,Dlx3_MA0880.2,Dlx4_MA0881.2,DLX6_MA0882.2,EN1_MA0027.3,EN2_MA0642.3,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXC2_MA0846.2,FOXD1_MA0031.2,Foxf1_MA1606.2,FOXF2_MA0030.2,FOXG1_MA0613.1,FOXI1_MA0042.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,Foxl2_MA1607.2,FOXN3_MA1489.1,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP2_MA0593.2,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,GATA1TAL1_MA0140.3,GBX1_MA0889.2,GBX2_MA0890.2,HESX1_MA0894.2,HLF_MA0043.4,Hmga1_MA2124.1,HNF1A_MA0046.3,HNF1B_MA0153.2,HOXB4_MA1499.2,HOXC4_MA1504.2,HOXD4_MA1507.2,IKZF1_MA1508.2,ISX_MA0654.2,LBX2_MA0699.2,LHX2_MA0700.3,LIN54_MA0619.2,MNX1_MA0707.3,MSX1_MA0666.3,MSX2_MA0708.3,Msx3_MA0709.2,Nfatc1_MA0624.3,NFATC3_MA0625.3,NFIL3_MA0025.3,NKX2-2_MA1645.2,NKX2-5_MA0063.3,Nobox_MA0125.2,Nrf1_MA0506.3,POU2F1_MA0785.2,POU2F2_MA0507.3,POU2F3_MA0627.3,POU3F1_MA0786.2,POU3F2_MA0787.1,POU4F2_MA0683.2,POU5F1B_MA0792.1,POU5F1_MA1115.2,PpargRxra_MA0065.3,Prdm14_MA1998.2,PRRX1_MA0716.2,RAX2_MA0717.2,RAX_MA0718.2,REL_MA0101.1,Rhox11_MA0629.2,Shox2_MA0720.2,SHOX_MA0630.2,Stat4_MA0518.2,Stat5a_MA1624.2,Stat5aStat5b_MA0519.2,Stat5b_MA1625.2,Tfcp2l1_MA0145.2,TLX2_MA1577.2,UNCX_MA0721.2,ZBTB6_MA1581.2,Zfp335_MA2002.2,Zic2_MA1629.2,ZNF213_MA2121.1,ZNF549_MA1728.2,ZNF692_MA1986.2,ZNF708_MA1730.2	NA
chr5:140219251-140220000	HBEGF	hichip	TRUE	-0.5477844042851275	8.641191218490631	0.00345433097477699	0.96391956451499206	Arid3a_MA0151.1,ARNTHIF1A_MA0259.2,Arx_MA0874.2,BARX1_MA0875.2,BSX_MA0876.2,CEBPD_MA0836.3,DLX1_MA0879.3,Dlx3_MA0880.2,Dlx4_MA0881.2,DLX6_MA0882.2,EN1_MA0027.3,EN2_MA0642.3,FOXA1_MA0148.5,FOXA2_MA0047.4,FOXA3_MA1683.2,FOXC2_MA0846.2,FOXD1_MA0031.2,Foxf1_MA1606.2,FOXF2_MA0030.2,FOXG1_MA0613.1,FOXI1_MA0042.2,FOXK1_MA0852.3,FOXK2_MA1103.3,FOXL1_MA0033.2,Foxl2_MA1607.2,FOXN3_MA1489.1,Foxo1_MA0480.3,Foxo3_MA0157.4,FOXO4_MA0848.1,FOXO6_MA0849.1,FOXP1_MA0481.4,FOXP2_MA0593.2,FOXP3_MA0850.1,FOXP4_MA2117.1,FOXS1_MA2118.1,GATA1TAL1_MA0140.3,GBX1_MA0889.2,GBX2_MA0890.2,HESX1_MA0894.2,HLF_MA0043.4,Hmga1_MA2124.1,HNF1A_MA0046.3,HNF1B_MA0153.2,HOXB4_MA1499.2,HOXC4_MA1504.2,HOXD4_MA1507.2,IKZF1_MA1508.2,ISX_MA0654.2,LBX2_MA0699.2,LHX2_MA0700.3,LIN54_MA0619.2,MNX1_MA0707.3,MSX1_MA0666.3,MSX2_MA0708.3,Msx3_MA0709.2,Nfatc1_MA0624.3,NFATC3_MA0625.3,NFIL3_MA0025.3,NKX2-2_MA1645.2,NKX2-5_MA0063.3,Nobox_MA0125.2,Nrf1_MA0506.3,POU2F1_MA0785.2,POU2F2_MA0507.3,POU2F3_MA0627.3,POU3F1_MA0786.2,POU3F2_MA0787.1,POU4F2_MA0683.2,POU5F1B_MA0792.1,POU5F1_MA1115.2,PpargRxra_MA0065.3,Prdm14_MA1998.2,PRRX1_MA0716.2,RAX2_MA0717.2,RAX_MA0718.2,REL_MA0101.1,Rhox11_MA0629.2,Shox2_MA0720.2,SHOX_MA0630.2,Stat4_MA0518.2,Stat5a_MA1624.2,Stat5aStat5b_MA0519.2,Stat5b_MA1625.2,Tfcp2l1_MA0145.2,TLX2_MA1577.2,UNCX_MA0721.2,ZBTB6_MA1581.2,Zfp335_MA2002.2,Zic2_MA1629.2,ZNF213_MA2121.1,ZNF549_MA1728.2,ZNF692_MA1986.2,ZNF708_MA1730.2	NA
chr5:149935501-149935950	HMGXB3	hichip	TRUE	-1.0575827242172018	2.7126306017733888	0.186933285518939	0.00176874346582385	NA	NA
chr5:149935501-149935950	SLC26A2	hichip	TRUE	-1.0575827242172018	2.7126306017733888	0.362110351465521	2.5205758188778897e-5	NA	NA
chr5:154844701-154845300	CNOT8	hichip	TRUE	-0.3064052741899758	9.167772381582695	-0.0526690663442348	0.351743730852413	NA	NA
chr5:172688701-172689600	NEURL1B	hichip	TRUE	-0.42143777495515045	9.325073395353803	0.698955017352334	3.5451400174488105e-8	NA	TRUE
chr5:180124051-180124500	CANX	hichip	TRUE	-0.8688527640211126	4.16028745561638	-0.5312868178829839	3.6733918615654696e-11	NA	NA
chr5:180124051-180124500	MAPK9	hichip	TRUE	-0.8688527640211126	4.16028745561638	0.29514856587356897	1.270723686189e-6	NA	NA
chr6:11392351-11393550	SMIM13	hichip	TRUE	-0.5088205663450127	23.211615973666227	0.327462393323901	1.33900176501499e-5	Ar_MA0007.4,ARNTHIF1A_MA0259.2,ATF4_MA0833.3,BCL6B_MA0731.1,CTCF_MA0139.2,CTCF_MA1930.2,Dmrt1_MA1603.2,EHF_MA0598.4,ELF1_MA0473.4,ELF2_MA1483.3,ELF3_MA0640.3,ELF4_MA0641.1,ELK4_MA0076.3,EPAS1_MA2325.1,ERFFOXO1_MA1936.2,ERFNHLH1_MA1938.2,Erg_MA0474.4,ESRRB_MA0141.4,ETV1_MA0761.3,ETV2FIGLA_MA1941.2,ETV2FOXI1_MA1942.2,ETV5FIGLA_MA1945.2,ETV5FOXO1_MA1947.2,EWSR1-FLI1_MA0149.1,FOXJ2ELF1_MA1952.2,FOXN3_MA1489.1,FOXO1ELF1_MA1953.2,FOXO1ELK1_MA1954.2,FOXO1FLI1_MA1956.2,GABPA_MA0062.4,HAND2_MA1638.2,HIC2_MA0738.2,HIF1A_MA1106.2,HNF4A_MA0114.5,HNF4G_MA0484.3,IKZF2_MA2326.1,Ikzf3_MA1992.2,Irf1_MA0050.4,IRF2_MA0051.2,IRF3_MA1418.2,IRF5_MA1420.1,IRF8_MA0652.2,MEIS1_MA0498.3,MYB_MA0100.4,Nfatc1_MA0624.3,Nfatc2_MA0152.3,NFATC3_MA0625.3,NFE2_MA0841.2,NFIA_MA0670.2,NFIB_MA1643.2,NFIC_MA1527.2,NFICTLX1_MA0119.1,NFIX_MA0671.2,NFIX_MA1528.2,NR1D1_MA1531.2,NR1H2RXRA_MA0115.1,Nr1h3Rxra_MA0494.2,NR1I3_MA1534.2,NR2C1_MA1535.2,NR2C2_MA0504.2,NR2C2_MA1536.2,NR2F1_MA0017.3,NR2F1_MA1537.2,Nr2f6_MA0677.2,Nr2F6_MA0728.1,NR5A1_MA1540.3,NRL_MA0842.3,OSR2_MA1646.2,PBX3_MA1114.2,PKNOX1_MA0782.3,PKNOX2_MA0783.1,PPARD_MA1550.2,PRDM9_MA1723.2,RARA_MA0729.1,Rarb_MA0857.1,Rarg_MA0859.2,RBPJ_MA1116.2,REST_MA0138.3,RFX4_MA0799.3,RHOXF1_MA0719.2,Rxra_MA0512.2,RXRB_MA0855.1,RXRG_MA0856.1,SOHLH2_MA1560.2,SOX10_MA0442.3,Sox11_MA0869.3,SOX14_MA1562.2,Sox17_MA0078.3,Sox5_MA0087.3,Sox7_MA2095.1,SOX8_MA0868.3,SP4_MA0685.2,SP5_MA1965.2,Spi1_MA0080.7,STAT1STAT2_MA0517.2,Stat2_MA1623.2,TBX1_MA0805.1,TBX21_MA0690.3,TBX4_MA0806.1,TCF7L2_MA0523.2,TEAD1_MA0090.4,TEAD4_MA0809.3,TFAP4ETV1_MA1966.2,Tfcp2l1_MA0145.2,TGIF1_MA0796.1,TGIF2LX_MA1571.1,TGIF2LY_MA1572.1,TGIF2_MA0797.1,THAP1_MA0597.3,THRB_MA1574.2,Wt1_MA1627.2,ZBTB26_MA1579.2,Zbtb2_MA2340.1,ZFP14_MA1972.1,Zfp335_MA2002.2,ZFP42_MA1651.2,Zic2_MA1629.2,ZKSCAN5_MA1652.2,ZNF135_MA1587.1,ZNF136_MA1588.1,ZNF148_MA1653.2,ZNF175_MA2332.1,ZNF213_MA2121.1,ZNF317_MA1593.2,ZNF331_MA1726.2,ZNF680_MA1729.2,ZNF708_MA1730.2,ZNF75D_MA1601.2,ZNF768_MA1731.2,ZNF8_MA1718.1	TRUE
chr6:20182651-20183700	MBOAT1	hichip	TRUE	-0.4065079512359189	9.796955861446028	0.0561166722587085	0.5607060497527	NA	TRUE
chr6:21613951-21614250	SOX4	hichip	TRUE	-0.4931310160919736	1.414792609996974	0.14388280044919	0.012300194300279	NA	NA
chr6:24341101-24341550	DCDC2	hichip	TRUE	-1.0576295505164035	3.2432918586515016	-0.0984882391644133	0.0836289886156101	NA	NA
chr6:37845301-37845750	MDGA1	hichip	TRUE	-0.751740497883497	0.9759297962688619	0.43964457695623294	0.00548288881677669	NA	NA
chr6:37845301-37845750	ZFAND3	hichip	TRUE	-0.751740497883497	0.9759297962688619	0.304221495554711	7.85318512290958e-6	NA	NA
chr6:43704901-43705050	MRPS18A	hichip	TRUE	-0.623270081422846	1.70574161136955	-0.299883045476404	8.599853089814871e-5	FOXB1_MA0845.1,KLF10_MA1511.2,KLF11_MA1512.2,KLF17_MA1514.2,KLF1_MA0493.3,KLF2_MA1515.2,KLF4_MA0039.5,KLF5_MA0599.1,KLF6_MA1517.2,KLF7_MA1959.2,KLF9_MA1107.3,Mafb_MA0117.3,MAFF_MA0495.4,MAFK_MA0496.4,PATZ1_MA1961.2,SOX10_MA0442.3,SP5_MA1965.2,Wt1_MA1627.2,ZNF148_MA1653.2,ZNF281_MA1630.3,ZNF354A_MA1978.2,ZNF684_MA1600.2,ZNF740_MA0753.3	NA
chr6:43704901-43705050	VEGFA	hichip	TRUE	-0.623270081422846	1.70574161136955	-0.7381159909431321	3.38063711244277e-8	FOXB1_MA0845.1,KLF10_MA1511.2,KLF11_MA1512.2,KLF17_MA1514.2,KLF1_MA0493.3,KLF2_MA1515.2,KLF4_MA0039.5,KLF5_MA0599.1,KLF6_MA1517.2,KLF7_MA1959.2,KLF9_MA1107.3,Mafb_MA0117.3,MAFF_MA0495.4,MAFK_MA0496.4,PATZ1_MA1961.2,SOX10_MA0442.3,SP5_MA1965.2,Wt1_MA1627.2,ZNF148_MA1653.2,ZNF281_MA1630.3,ZNF354A_MA1978.2,ZNF684_MA1600.2,ZNF740_MA0753.3	NA
chr6:108211801-108212100	SNX3	hichip	TRUE	-0.8519657273886044	1.246810570710565	0.0550613456801772	0.331610892995796	NA	NA
chr6:110681551-110682750	CDK19	hichip	TRUE	-0.31664921608880947	7.562014334085846	-0.33041944959596	1.12174830530531e-6	NA	NA
chr6:110681551-110682750	AMD1	hichip	TRUE	-0.31664921608880947	7.562014334085846	0.926287921654728	2.30164767060163e-14	NA	NA
chr6:110681551-110682750	GTF3C6	hichip	TRUE	-0.31664921608880947	7.562014334085846	0.0779164202898794	0.15129366138167902	NA	NA
chr6:110681551-110682750	RPF2	hichip	TRUE	-0.31664921608880947	7.562014334085846	-0.643534859708234	2.44864339351496e-9	NA	NA
chr6:135935851-135936900	BCLAF1	hichip	TRUE	-0.3682294382370038	12.065958654530935	-0.317353223833674	5.36028594885311e-7	NA	NA
chr6:138231151-138232200	ARFGEF3	hichip	TRUE	-0.6021998455809353	9.331050752799555	0.18960748207463105	0.00526576378597832	NA	NA
chr6:143745001-143746050	LTV1	hichip	TRUE	-0.3842399306020213	5.129207543116883	0.11675978995711	0.0671551643460213	NA	TRUE
chr7:27314101-27314700	HOXA13	hichip	TRUE	-0.6594330828590325	2.5094750762708222	-0.116507331074878	0.10400437988378698	NA	TRUE
chr7:27314101-27314700	EVX1	hichip	TRUE	-0.6594330828590325	2.5094750762708222	0.515795028790954	7.759015533747e-4	NA	TRUE
chr7:42400951-42401400	GLI3	hichip	TRUE	-0.4404665254572596	2.5517455150672914	-0.595319204056451	1.17165936520054e-8	NA	NA
chr7:105896401-105897150	ATXN7L1	hichip	TRUE	-0.6249137755124495	6.0991563940635425	0.0681558353561504	0.641307819620787	Atoh1_MA1467.3,ATOH7_MA1468.1,CEBPA_MA0102.5,CTCF_MA0139.2,Dmrt1_MA1603.2,DMRTA2_MA1478.2,ETV2DRGX_MA1940.2,ETV5DRGX_MA1944.2,EWSR1-FLI1_MA0149.1,FOXD2_MA0847.4,FOXD3_MA0041.3,FOXE1_MA1487.3,Foxj3_MA0851.2,FOXN3_MA1489.1,FOXO1FLI1_MA1956.2,GRHL2_MA1105.3,HAND2_MA1638.2,Hic1_MA0739.2,HOXB4_MA1499.2,HOXC13_MA0907.2,HOXC4_MA1504.2,HOXD4_MA1507.2,IKZF2_MA2326.1,Irf1_MA0050.4,IRF7_MA0772.2,KLF10_MA1511.2,KLF12_MA0742.2,KLF14_MA0740.2,KLF1_MA0493.3,KLF4_MA0039.5,KLF5_MA0599.1,KLF7_MA1959.2,Mafg_MA0659.4,MAZ_MA1522.2,MEIS1_MA0498.3,MEIS3_MA0775.2,Msgn1_MA1524.3,MYB_MA0100.4,NEUROD1_MA1109.2,Neurod2_MA0668.3,NEUROG2_MA0669.1,NEUROG2_MA1642.2,NFIA_MA0670.2,NFIB_MA1643.2,NFIC_MA0161.3,NFIC_MA1527.2,NFICTLX1_MA0119.1,NFIX_MA0671.2,NFIX_MA1528.2,PATZ1_MA1961.2,PBX3_MA1114.2,PLAG1_MA0163.1,Plagl1_MA1615.2,PLAGL2_MA1548.2,Ptf1A_MA1618.2,RORB_MA1150.2,RORC_MA1151.2,SCRT1_MA0743.3,SCRT2_MA0744.3,SOX10_MA0442.3,SOX12_MA1561.2,SOX14_MA1562.2,Sox5_MA0087.3,Sox6_MA0515.1,Sox7_MA2095.1,SOX8_MA0868.3,SP2_MA0516.3,SP3_MA0746.3,SP4_MA0685.2,SP5_MA1965.2,SRY_MA0084.2,STAT1STAT2_MA0517.2,Stat2_MA1623.2,TAL1TCF3_MA0091.2,TFAP2A_MA0003.5,TFAP2A_MA0810.2,TFAP2B_MA0812.2,TFAP2C_MA0814.3,TFAP2E_MA1569.2,ZBTB18_MA0698.2,ZBTB24_MA2330.1,ZBTB32_MA1580.1,ZBTB6_MA1581.2,Zfx_MA0146.3,ZIM3_MA1709.2,ZKSCAN5_MA1652.2,ZNF135_MA1587.1,ZNF148_MA1653.2,ZNF317_MA1593.2,ZNF320_MA1976.2,ZNF331_MA1726.2,ZNF384_MA1125.2,ZNF454_MA1712.2,ZNF460_MA1596.1,ZNF530_MA1981.2,ZNF610_MA1713.2,ZNF667_MA1984.2,ZNF675_MA1714.2,ZSCAN21_MA2336.1	NA
chr7:107996101-107996700	LAMB1	hichip	TRUE	-0.7293233922229012	2.8158251124340747	0.1246544490342	0.0107717215547782	NA	NA
chr7:111529651-111530550	IMMP2L	hichip	TRUE	-1.201020439291034	5.875780667093137	-0.119649227814531	0.185207103395778	DUXA_MA0884.2,Elf5_MA0136.4,HOXA7_MA1498.3,IKZF2_MA2326.1,NR1I2_MA1533.2,NR3C2_MA0727.2,Pgr_MA2323.1,PHOX2B_MA0681.3,RXRAVDR_MA0074.1,ZBTB18_MA0698.2,ZSCAN21_MA2336.1	TRUE
chr7:129284101-129284250	AHCYL2	hichip	TRUE	-0.9371717561673537	0.23608351945495729	0.472764766499355	1.19859740665274e-7	NA	TRUE
chr7:156903601-156903900	NOM1	hichip	TRUE	-0.3961062562773808	2.0514042646038497	-0.4807279427144841	6.26377450937052e-8	NA	TRUE
chr7:156903601-156903900	MNX1	hichip	TRUE	-0.3961062562773808	2.0514042646038497	-0.242114170673622	0.00420622812605535	NA	TRUE
chr8:42185401-42186300	POLB	hichip	TRUE	-0.40849424129968065	9.329060137672215	0.00648906842910879	0.94656384488612	NA	NA
chr8:42185401-42186300	VDAC3	hichip	TRUE	-0.40849424129968065	9.329060137672215	-0.0669401924446449	0.26397543149207897	NA	NA
chr8:42185401-42186300	IKBKB	hichip	TRUE	-0.40849424129968065	9.329060137672215	-0.292319037261973	2.2619975762697e-4	NA	NA
chr8:47524201-47527200	CEBPD	hichip	TRUE	-0.7201292433411994	16.56913404530401	-0.44431091604562	9.10243293356922e-5	ARNTHIF1A_MA0259.2,ATF2_MA1632.2,BCL11A_MA2324.1,CREB1_MA0018.5,Creb5_MA0840.2,CREM_MA0609.3,CTCF_MA1929.2,E2F6_MA0471.3,Ebf2_MA1604.2,EBF3_MA1637.2,ELF1_MA0473.4,ELK4_MA0076.3,ERFFOXI1_MA1935.2,ERFFOXO1_MA1936.2,Erg_MA0474.4,ESR2_MA0258.2,ETV1_MA0761.3,ETV2FOXI1_MA1942.2,ETV5FOXI1_MA1946.2,FOSBJUN_MA1127.1,FOSL2JUN_MA1131.2,FOS_MA1951.2,FOXD2_MA0847.4,FOXO1ELK3_MA1955.2,GCM1_MA0646.2,HIF1A_MA1106.2,HNF4A_MA1494.2,IKZF2_MA2326.1,Ikzf3_MA1992.2,INSM1_MA0155.1,IRF2_MA0051.2,IRF7_MA0772.2,JDP2_MA0656.2,JUNJUNB_MA1133.2,JUN_MA0488.2,KLF17_MA1514.2,Mafb_MA0117.3,MEIS1_MA0498.3,MXI1_MA1108.3,NFIA_MA0670.2,NFIB_MA1643.2,NFIC_MA1527.2,NFICTLX1_MA0119.1,NFIX_MA0671.2,NFIX_MA1528.2,NFKB1_MA0105.4,NFKB2_MA0778.2,NR1H4RXRA_MA1146.2,NR1I2_MA1533.2,NR2C1_MA1535.2,NR2C2_MA1536.2,NR2F1_MA1537.2,Nr2f6_MA0677.2,NR4A1_MA1112.3,NR4A2_MA0160.3,PBX3_MA1114.2,PKNOX1_MA0782.3,POU1F1_MA0784.3,POU2F2_MA0507.3,POU3F2_MA0787.1,PpargRxra_MA0065.3,RBPJ_MA1116.2,RELA_MA0107.1,REL_MA0101.1,Rhox11_MA0629.2,RHOXF1_MA0719.2,RXRAVDR_MA0074.1,SIX2_MA1119.2,STAT1STAT2_MA0517.2,Stat5aStat5b_MA0519.2,Stat5b_MA1625.2,TCF12_MA1648.2,TCF3_MA0522.4,TCF4_MA0830.3,Tfcp2l1_MA0145.2,THRB_MA1574.2,Vdr_MA0693.4,ZBTB12_MA1649.2,ZBTB18_MA0698.2,ZBTB24_MA2330.1,ZBTB7A_MA0750.3,ZFP14_MA1972.1,Zfp335_MA2002.2,Zic1Zic2_MA1628.2,Zic2_MA1629.2,Zic3_MA0697.3,ZNF135_MA1587.1,ZNF175_MA2332.1,ZNF184_MA2120.1,ZNF213_MA2121.1,ZNF320_MA1976.2,ZNF331_MA1726.2,ZNF343_MA1711.2,ZNF354A_MA1978.2,ZNF416_MA1979.2,ZNF549_MA1728.2,ZNF677_MA2101.1,ZNF680_MA1729.2,ZNF692_MA1986.2,ZNF701_MA1987.2,ZNF75A_MA2097.1,ZNF768_MA1731.2,ZNF770_MA2099.1,ZSCAN4_MA1155.1	TRUE
chr8:53692501-53693550	TCEA1	hichip	TRUE	-0.6501738449565623	23.59985378048346	-0.128686040673584	0.0107068612718104	NA	NA
chr8:61782601-61783650	ASPH	hichip	TRUE	-0.4673368074011113	14.547798292466123	-0.289267958320819	1.13070068619529e-5	NA	TRUE
chr8:78615451-78616050	PKIA	hichip	TRUE	-0.41086553798437153	4.983980703162227	0.12880185904469801	0.0472156573822666	NA	TRUE
chr8:89880451-89880750	OSGIN2	hichip	TRUE	-0.7058698853011266	2.397664518103426	-0.108912816118886	0.119229419589155	ESR1_MA0112.4,FOXD2_MA0847.4,Gfi1B_MA0483.2,GFI1_MA0038.3,Hic1_MA0739.2,Hnf1A_MA1991.2,HSF1_MA0486.2,HSF2_MA0770.1,HSF4_MA0771.1,Lef1_MA0768.3,MEIS1_MA0498.3,Nfat5_MA0606.3,Nfatc1_MA0624.3,NFATC3_MA0625.3,NFIA_MA0670.2,NFIB_MA1643.2,NFIC_MA1527.2,NFICTLX1_MA0119.1,NFIX_MA0671.2,NFIX_MA1528.2,POU1F1_MA0784.3,POU2F1_MA0785.2,POU2F2_MA0507.3,POU2F3_MA0627.3,POU3F1_MA0786.2,POU3F2_MA0787.1,POU3F3_MA0788.1,POU3F4_MA0789.1,POU5F1B_MA0792.1,TCF7L1_MA1421.1,TCF7L2_MA0523.2,TCF7_MA0769.3,ZNF189_MA1725.2	NA
chr8:101375851-101377200	GRHL2	hichip	TRUE	-0.3880981818384641	8.13600901271141	-0.0249267942246165	0.6215195891613859	NA	TRUE
chr8:106617601-106618350	OXR1	hichip	TRUE	-0.48220461691772754	14.399713523076118	-0.26893610753923003	4.32765177635e-4	NA	NA
